Time Stamp,ID,Extended,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
722628100,00000140,false,1,8,DC,80,00,5C,20,00,06,CA
722628300,00000495,false,1,8,00,00,0A,0A,82,2D,EE,E4
722637700,00000130,false,1,8,11,80,01,7F,00,02,07,7C
722638000,00000140,false,1,8,D5,80,00,5C,20,00,07,58
722647700,00000130,false,1,8,17,80,0F,7F,00,02,08,02
722647900,00000140,false,1,8,E2,80,00,5C,20,00,08,BB
722657700,00000130,false,1,8,1F,80,25,7F,00,02,09,AF
722657900,00000140,false,1,8,ED,80,00,5C,20,00,09,FA
722667700,00000130,false,1,8,23,80,21,7F,00,02,0A,50
722667900,00000140,false,1,8,F0,80,00,5C,20,00,0A,82
722677700,00000130,false,1,8,19,80,1B,7F,00,02,0B,7F
722677900,00000140,false,1,8,E9,80,00,5C,20,00,0B,A9
722687700,00000130,false,1,8,13,80,11,7F,00,02,0C,E7
722687900,00000140,false,1,8,EA,80,00,5C,20,00,0C,1D
722697600,00000130,false,1,8,10,80,1A,7F,00,02,0D,D4
722697900,00000140,false,1,8,DF,80,00,5C,20,00,0D,E2
722707600,00000130,false,1,8,09,80,3D,7F,00,02,0E,0F
722707900,00000140,false,1,8,E7,80,00,5C,20,00,0E,C1
722717600,00000130,false,1,8,0A,80,41,7F,00,02,0F,87
722717900,00000140,false,1,8,F9,80,00,5C,20,00,0F,64
722727500,00000500,false,1,1,0C
722727700,00000130,false,1,8,13,80,33,7F,00,02,00,6E
722728000,00000140,false,1,8,FB,80,00,5C,20,00,00,65
722728200,00000495,false,1,8,00,00,0A,0A,82,2D,EE,E4
722737600,00000130,false,1,8,1C,80,34,7F,00,02,01,24
722737800,00000140,false,1,8,F3,80,00,5C,20,00,01,AA
722747600,00000130,false,1,8,1E,80,25,7F,00,02,02,3D
722747800,00000140,false,1,8,EE,80,00,5C,20,00,02,D2
722757600,00000130,false,1,8,1B,80,22,7F,00,02,03,1F
722757800,00000140,false,1,8,F3,80,00,5C,20,00,03,90
722767600,00000130,false,1,8,14,80,2D,7F,00,02,04,6C
722767800,00000140,false,1,8,F3,80,00,5C,20,00,04,C3
722777500,00000130,false,1,8,08,80,3F,7F,00,02,05,49
722777800,00000140,false,1,8,ED,80,00,5C,20,00,05,66
722787500,00000130,false,1,8,0C,80,3B,7F,00,02,06,B2
722787800,00000140,false,1,8,EB,80,00,5C,20,00,06,92
722797500,00000130,false,1,8,12,80,34,7F,00,02,07,6B
722797800,00000140,false,1,8,FA,80,00,5C,20,00,07,6B
722807500,00000130,false,1,8,18,80,25,7F,00,02,08,3C
722807700,00000140,false,1,8,F0,80,00,5C,20,00,08,B8
722817500,00000130,false,1,8,18,80,23,7F,00,02,09,40
722817700,00000140,false,1,8,D6,80,00,5C,20,00,09,19
722827400,00000500,false,1,1,0C
722827600,00000130,false,1,8,21,80,2C,7F,00,02,0A,42
722827800,00000140,false,1,8,DC,80,00,5C,20,00,0A,56
722828100,00000495,false,1,8,00,00,0A,0A,82,2D,EE,E4
722837500,00000130,false,1,8,23,80,2F,7F,00,02,0B,5B
722837700,00000140,false,1,8,E6,80,00,5C,20,00,0B,F5
722847500,00000130,false,1,8,16,80,30,7F,00,02,0C,78
722847700,00000140,false,1,8,EC,80,00,5C,20,00,0C,CE
722857400,00000130,false,1,8,1D,80,2F,7F,00,02,0D,C2
722857700,00000140,false,1,8,F3,80,00,5C,20,00,0D,36
722867400,00000130,false,1,8,24,80,26,7F,00,02,0E,A1
722867700,00000140,false,1,8,ED,80,00,5C,20,00,0E,A9
722877400,00000130,false,1,8,1B,80,34,7F,00,02,0F,0C
722877700,00000140,false,1,8,EB,80,00,5C,20,00,0F,67
722887400,00000130,false,1,8,10,80,3B,7F,00,02,00,FE
722887600,00000140,false,1,8,E7,80,00,5C,20,00,00,67
722897400,00000130,false,1,8,18,80,3B,7F,00,02,01,31
722897600,00000140,false,1,8,FA,80,00,5C,20,00,01,25
722907400,00000130,false,1,8,24,80,39,7F,00,02,02,AF
722907600,00000140,false,1,8,12,81,00,5C,20,00,02,86
722917400,00000130,false,1,8,23,80,2A,7F,00,02,03,6C
722917600,00000140,false,1,8,10,81,00,5C,20,00,03,21
722927200,00000500,false,1,1,0C
722927500,00000130,false,1,8,25,80,1B,7F,00,02,04,A9
722927700,00000140,false,1,8,FE,80,00,5C,20,00,04,25
722927900,00000495,false,1,8,00,00,0A,0A,82,2D,EE,E4
722937400,00000130,false,1,8,24,80,17,7F,00,02,05,2B
722937600,00000140,false,1,8,ED,80,00,5C,20,00,05,66
722947300,00000130,false,1,8,21,80,23,7F,00,02,06,A2
722947600,00000140,false,1,8,F7,80,00,5C,20,00,06,90
722957300,00000130,false,1,8,1E,80,2F,7F,00,02,07,F7
