Time Stamp,ID,Extended,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
194661500,00000202,false,1,8,20,00,10,00,00,00,00,30
194661800,00000333,false,1,8,00,00,00,00,00,00,00,00
194664100,00000291,false,1,8,00,00,FF,7F,79,00,00,0A
194664400,00000523,false,1,8,03,3A,FF,FF,FF,FF,00,01
194664600,00000524,false,1,8,FF,FF,FF,00,00,00,C0,7F
194670800,00000109,false,1,8,00,01,00,FF,FF,FF,0F,2C
194671000,00000200,false,1,8,00,00,00,20,00,90,D0,00
194671300,00000201,false,1,8,81,00,00,00,00,00,00,81
194671500,00000202,false,1,8,40,00,10,00,00,00,00,50
194671800,00000333,false,1,8,00,00,00,00,00,00,00,00
194674100,00000291,false,1,8,00,00,FF,7F,6D,00,00,0A
194674300,00000523,false,1,8,03,3A,FF,FF,FF,FF,00,01
194674600,00000524,false,1,8,FF,FF,FF,00,00,00,C0,7F
194680800,00000109,false,1,8,00,01,00,FF,FF,FF,0F,3D
194681000,00000200,false,1,8,00,00,00,20,00,D0,D0,00
194681300,00000201,false,1,8,C1,00,00,00,00,00,00,C1
194681500,00000202,false,1,8,60,00,10,00,00,00,00,70
194681800,00000333,false,1,8,00,00,00,00,00,00,00,00
194684100,00000291,false,1,8,00,00,FF,7F,62,00,00,0A
194684300,00000523,false,1,8,03,3A,FF,FF,FF,FF,00,01
194684600,00000524,false,1,8,FF,FF,FF,00,00,00,C0,7F
194690800,00000109,false,1,8,00,01,00,FF,FF,FF,0F,0A
194691000,00000200,false,1,8,00,00,00,20,00,10,D0,00
194691300,00000201,false,1,8,01,00,00,00,00,00,00,01
194691500,00000202,false,1,8,00,00,10,00,00,00,00,10
194691800,00000333,false,1,8,00,00,00,00,00,00,00,00
194694000,00000291,false,1,8,00,00,FF,7F,58,00,00,0A
194694300,00000523,false,1,8,03,3A,FF,FF,FF,FF,00,01
194694500,00000524,false,1,8,FF,FF,FF,00,00,00,C0,7F
194700700,00000109,false,1,8,00,01,00,FF,FF,FF,0F,1B
194701000,00000200,false,1,8,00,00,00,20,00,50,D0,00
194701200,00000201,false,1,8,41,00,00,00,00,00,00,41
194701500,00000202,false,1,8,20,00,10,00,00,00,00,30
194701700,00000333,false,1,8,00,00,00,00,00,00,00,00
194704100,00000291,false,1,8,00,00,FF,7F,4F,00,00,0A
194704300,00000523,false,1,8,03,3A,FF,FF,FF,FF,00,01
194704600,00000524,false,1,8,FF,FF,FF,00,00,00,C0,7F
194710700,00000109,false,1,8,00,01,00,FF,FF,FF,0F,2C
194711000,00000200,false,1,8,00,00,00,20,00,90,D0,00
194711200,00000201,false,1,8,81,00,00,00,00,00,00,81
194711500,00000202,false,1,8,40,00,10,00,00,00,00,50
194711700,00000333,false,1,8,00,00,00,00,00,00,00,00
194712200,00000590,false,1,8,11,00,00,00,00,00,00,3C
194712500,0000045B,false,1,8,00,30,00,00,00,00,01,00
194712700,00000549,false,1,8,EF,72,00,00,00,00,00,00
194713000,00000579,false,1,8,7C,7C,00,00,04,08,10,FE
194713200,0000057A,false,1,8,1F,00,00,3E,00,00,00,00
194713500,0000057B,false,1,8,01,01,00,00,00,46,64,A0
194713700,0000058F,false,1,8,00,01,00,00,00,00,00,00
194714000,00000592,false,1,8,00,00,00,00,00,00,00,05
194714200,00000291,false,1,8,00,00,FF,7F,47,00,00,0A
194714500,00000523,false,1,8,03,3A,FF,FF,FF,FF,00,01
194714700,00000524,false,1,8,FF,FF,FF,00,00,00,C0,7F
194714900,000005D9,false,1,8,00,00,00,00,00,00,00,00
194720700,00000109,false,1,8,00,01,00,FF,FF,FF,0F,3D
194721000,00000200,false,1,8,00,00,00,20,00,D0,D0,00
194721200,00000201,false,1,8,C1,00,00,00,00,00,00,C1
194721500,00000202,false,1,8,60,00,10,00,00,00,00,70
194721700,00000333,false,1,8,00,00,00,00,00,00,00,00
194724000,00000291,false,1,8,00,00,FF,7F,40,00,00,0A
194724300,00000523,false,1,8,03,3A,FF,FF,FF,FF,00,01
194724500,00000524,false,1,8,FF,FF,FF,00,00,00,C0,7F
194726300,000002A1,false,1,8,00,02,00,00,00,16,00,00
194726500,00000540,false,1,8,00,00,00,00,00,00,00,00
194730700,00000109,false,1,8,00,01,00,FF,FF,FF,0F,0A
194731000,00000200,false,1,8,00,00,00,20,00,10,D0,00
194731200,00000201,false,1,8,01,00,00,00,00,00,00,01
194731500,00000202,false,1,8,00,00,10,00,00,00,00,10
194731700,00000333,false,1,8,00,00,00,00,00,00,00,00
194734000,00000291,false,1,8,00,00,FF,7F,3A,00,00,0A
194734300,00000523,false,1,8,03,3A,FF,FF,FF,FF,00,01
194734500,00000524,false,1,8,FF,FF,FF,00,00,00,C0,7F
194740700,00000109,false,1,8,00,01,00,FF,FF,FF,0F,1B
194740900,00000200,false,1,8,00,00,00,20,00,50,D0,00
194741200,00000201,false,1,8,41,00,00,00,00,00,00,41
194741400,00000202,false,1,8,20,00,10,00,00,00,00,30
194741700,00000333,false,1,8,00,00,00,00,00,00,00,00
194744000,00000291,false,1,8,00,00,FF,7F,34,00,00,0A
194744300,00000523,false,1,8,03,3A,FF,FF,FF,FF,00,01
194744500,00000524,false,1,8,FF,FF,FF,00,00,00,C0,7F
194750700,00000109,false,1,8,00,01,00,FF,FF,FF,0F,2C
194750900,00000200,false,1,8,00,00,00,20,00,90,D0,00
194751200,00000201,false,1,8,81,00,00,00,00,00,00,81
194751400,00000202,false,1,8,40,00,10,00,00,00,00,50
194751700,00000333,false,1,8,00,00,00,00,00,00,00,00
194754000,00000291,false,1,8,00,00,FF,7F,2F,00,00,0A
194754200,00000523,false,1,8,0B,3B,FF,FF,FF,FF,00,01
194754500,00000524,false,1,8,FF,FF,FF,00,00,00,C0,7F
194760700,00000109,false,1,8,00,01,00,FF,FF,FF,0F,3D
194760900,00000200,false,1,8,00,00,00,20,00,D0,D0,00
194761200,00000201,false,1,8,C1,00,00,00,00,00,00,C1
194761400,00000202,false,1,8,60,00,10,00,00,00,00,70
194761700,00000333,false,1,8,00,00,00,00,00,00,00,00
194764000,00000291,false,1,8,00,00,FF,7F,2A,00,00,0A
194764200,00000523,false,1,8,0B,3B,FF,FF,FF,FF,00,01
194764400,00000524,false,1,8,FF,FF,FF,00,00,00,C0,7F
194770700,00000109,false,1,8,00,01,00,FF,FF,FF,0F,0A
194770900,00000200,false,1,8,00,00,00,20,00,10,D0,00
194771200,00000201,false,1,8,01,00,00,00,00,00,00,01
194771400,00000202,false,1,8,00,00,10,00,00,00,00,10
194771700,00000333,false,1,8,00,00,00,00,00,00,00,00
194774000,00000291,false,1,8,00,00,FF,7F,26,00,00,0A
194774200,00000523,false,1,8,0B,3B,FF,FF,FF,FF,00,01
194774500,00000524,false,1,8,FF,FF,FF,00,00,00,C0,7F
194780600,00000109,false,1,8,00,01,00,FF,FF,FF,0F,1B
194780900,00000200,false,1,8,00,00,00,20,00,50,D0,00
194781100,00000201,false,1,8,41,00,00,00,00,00,00,41
194781400,00000202,false,1,8,20,00,10,00,00,00,00,30
194781600,00000333,false,1,8,00,00,00,00,00,00,00,00
194784000,00000291,false,1,8,00,00,FF,7F,22,00,00,0A
194784200,00000523,false,1,8,0B,3B,FF,FF,FF,FF,00,01
194784400,00000524,false,1,8,FF,FF,FF,00,00,00,C0,7F
194790600,00000109,false,1,8,00,01,00,FF,FF,FF,0F,2C
194790900,00000200,false,1,8,00,00,00,20,00,90,D0,00
194791100,00000201,false,1,8,81,00,00,00,00,00,00,81
