Time Stamp,ID,Extended,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
1953679400,000005FF,false,1,8,FF,00,00,00,00,00,00,00
1953680300,00000160,false,1,8,20,3C,01,12,00,00,00,0F
1953680500,00000153,false,1,8,A0,A9,20,FF,00,FF,70,D7
1953686500,00000371,false,1,8,3E,10,00,00,00,00,00,10
1953686800,00000372,false,1,8,00,00,00,00,00,00,00,00
1953690300,00000160,false,1,8,20,3D,01,12,00,00,00,0E
1953690500,00000153,false,1,8,A0,A9,20,FF,00,FF,80,E7
1953690700,00000386,false,1,8,00,40,00,C0,00,40,00,80
1953691000,00000387,false,1,8,15,15,16,15,00,59,04,00
1953690500,00000153,false,0,8,A0,A9,20,FF,00,FF,80,E7
1953690800,00000331,false,0,8,3E,00,00,00,00,00,00,00
1953691000,00000386,false,0,8,00,40,00,C0,00,40,00,80
1953691200,00000387,false,0,8,15,15,16,15,00,59,04,00
1953693400,00000109,false,0,8,00,01,00,FF,FF,FF,0F,3D
1953693700,00000200,false,0,8,00,80,66,00,00,C0,D0,00
1953693900,00000201,false,0,8,D1,00,00,00,00,00,00,D1
1953694100,00000202,false,0,8,60,00,00,00,00,80,32,D2
1953694400,00000333,false,0,8,00,00,00,00,00,00,00,00
1953695600,00000291,false,0,8,00,00,00,00,FF,00,00,0A
1953695900,00000523,false,0,8,08,38,4C,4C,4B,4A,00,00
1953696100,00000524,false,0,8,86,00,00,00,00,00,00,00
1953696900,00000450,false,0,3,00,C2,05
1953696400,00000371,false,1,8,3E,10,00,00,00,00,00,10
1953696700,00000372,false,1,8,00,00,00,00,00,00,00,00
1953696900,00000470,false,1,8,15,44,40,55,55,50,14,00
1953697100,00000462,false,0,8,FE,3F,FF,2F,F0,1F,00,00
1953697400,00000471,false,0,6,15,54,10,00,00,50
1953697600,00000354,false,0,8,AA,0A,55,05,00,01,00,F3
1953699900,0000010C,false,0,8,04,00,55,54,15,40,01,24
1953700300,000002A2,false,0,8,04,00,00,F4,05,00,00,3E
1953700500,00000153,false,0,8,A0,A9,20,FF,00,FF,90,F7
1953700700,00000331,false,0,8,3E,00,00,00,00,00,00,00
1953701000,00000490,false,0,7,00,00,08,21,00,00,00
1953701100,00000507,false,0,4,09,00,00,05
1953703400,00000109,false,0,8,00,01,00,FF,FF,FF,0F,0A
1953703600,00000200,false,0,8,00,80,66,00,00,00,D0,00
1953703900,00000201,false,0,8,11,00,00,00,00,00,00,11
1953704100,00000202,false,0,8,00,00,00,00,00,80,32,B2
1953704400,00000333,false,0,8,00,00,00,00,00,00,00,00
1953704800,00000590,false,0,8,41,00,00,00,00,00,00,64
1953705000,0000045B,false,0,8,CD,10,00,AC,B4,12,4E,0D
1953705300,00000529,false,0,8,00,00,00,EC,01,5A,1C,00
1953705500,00000549,false,0,8,8D,81,FF,85,1C,A7,7F,7F
1953705700,00000291,false,0,8,00,00,00,00,FF,00,00,0A
1953706000,00000523,false,0,8,08,38,4C,4C,4B,4A,00,00
1953706200,00000524,false,0,8,86,00,00,00,00,00,00,00
1953706500,00000579,false,0,8,5B,1E,00,A0,04,09,00,FE
1953706700,0000057A,false,0,8,07,1F,14,FF,01,FE,FF,07
1953706900,0000057B,false,0,8,01,01,08,00,00,46,64,A0
1953707200,0000058F,false,0,8,07,00,00,0A,00,00,00,00
1953707400,00000592,false,0,8,40,00,00,00,00,00,00,45
1953707700,00000354,false,0,8,AA,0A,55,05,00,01,00,E4
1953707900,000005D9,false,0,8,01,00,00,80,5C,1B,00,00
1953710000,0000010C,false,0,8,04,00,55,54,15,40,01,35
1953710300,000002A2,false,0,8,05,00,00,F4,05,00,00,3E
1953710500,00000153,false,0,8,A0,A9,20,FF,00,FF,A0,07
1953710700,00000331,false,0,8,3E,00,00,00,00,00,00,00
1953711000,00000386,false,0,8,00,80,00,C0,00,40,00,80
1953711200,00000387,false,0,8,15,15,16,15,00,5A,05,00
1953713400,00000109,false,0,8,00,01,00,FF,FF,FF,0F,1B
1953713600,00000200,false,0,8,00,80,66,00,00,40,D0,00
1953713900,00000201,false,0,8,51,00,00,00,00,00,00,51
1953714100,00000202,false,0,8,20,00,00,00,00,80,32,92
1953714400,00000333,false,0,8,00,00,00,00,00,00,00,00
1953715600,00000291,false,0,8,00,00,00,00,FF,00,00,0A
1953715900,00000523,false,0,8,08,38,4C,4C,4B,4A,00,00
1953716100,00000524,false,0,8,86,00,00,00,00,00,00,00
1953716800,00000450,false,0,3,00,C2,05
1953717100,00000462,false,0,8,FE,3F,FF,2F,F0,1F,00,00
1953717300,00000471,false,0,6,15,54,10,00,00,54
1953717600,00000354,false,0,8,AA,0A,55,05,00,01,00,D5
1953717800,000002A1,false,0,8,00,00,00,00,00,00,00,00
1953719900,0000010C,false,0,8,04,00,55,54,15,40,01,02
1953700300,00000160,false,1,8,20,3D,01,12,00,00,00,0E
1953700500,00000153,false,1,8,A0,A9,20,FF,00,FF,90,F7
1953700700,00000490,false,1,7,00,00,08,21,00,00,3C
1953700900,00000507,false,1,4,09,00,00,05
1953706600,00000371,false,1,8,3E,10,00,00,00,00,00,10
1953706800,00000372,false,1,8,00,00,00,00,00,00,00,00
1953707700,00000592,false,1,8,40,00,00,00,00,00,00,45
